fname,label
HIP86032_57502.36503_122929000_OFF,0
HIP86032_57502.35747_105995612,1
HIP85365_57502.31704_112299833_OFF,0
HIP85582_57502.34912_113637612_OFF,2
HIP85582_57502.34127_112850946,0
HIP86032_57502.35747_112929276,2
HIP86032_57502.35747_112943122,2
HIP85582_57502.34127_112795599,0
HIP85582_57502.34912_112943414_OFF,2
HIP85582_57502.34912_121474765_OFF,0
HIP86032_57502.36503_65365900,0
HIP86032_57502.36503_114345247_OFF,2
HIP86032_57502.36503_175634052,3
HIP86032_57502.35747_106030174_OFF,1
HIP86032_57502.36503_96245838,1
HIP86032_57502.35747_105985738,1
HIP86032_57502.35747_106066494_OFF,1
HIP85582_57502.34912_114338062,2
HIP85582_57502.34127_105922098_OFF,1
HIP85365_57502.30947_106321980_OFF,1
HIP85365_57502.30947_105691442,1
HIP85582_57502.34912_114734330_OFF,0
HIP85582_57502.34912_122296507_OFF,2
HIP85365_57502.32461_112544559,2
HIP85365_57502.30947_106173875_OFF,1
HIP86032_57502.35747_123058439_OFF,0
HIP85365_57502.32461_112529574_OFF,2
HIP86032_57502.37260_106073283_OFF,1
HIP85365_57502.30947_112272269,0
HIP85365_57502.31704_106333075,1
HIP85582_57502.34912_106764250,1
HIP85582_57502.34912_112280066,0
HIP86032_57502.36503_96237374_OFF,1
HIP85365_57502.30947_106138253,1
HIP86032_57502.36503_174756360,3
HIP85365_57502.30947_112771272_OFF,0
HIP85365_57502.31704_112300318_OFF,0
HIP86032_57502.35747_112547888_OFF,2
HIP85365_57502.31704_106351414_OFF,1
HIP85365_57502.30947_111625391,4
HIP86032_57502.35747_112541469_OFF,2
HIP86032_57502.35747_112862302,0
HIP86032_57502.37260_106069327,1
HIP86032_57502.35747_106043928,1
HIP85365_57502.31704_106300629_OFF,1
HIP85365_57502.30947_112928519_OFF,2
HIP85365_57502.30947_106191525,1
HIP86032_57502.36503_174720387_OFF,3
HIP86032_57502.35747_106207556_OFF,1
HIP85365_57502.30947_112277115,0
HIP86032_57502.35747_123071140,0
HIP86032_57502.36503_174576850,3
HIP86032_57502.35747_106202983_OFF,1
HIP85582_57502.34912_106472940_OFF,1
HIP86032_57502.36503_174769761,3
HIP85582_57502.34912_174945125_OFF,1
HIP86032_57502.36503_175644275,3
HIP86032_57502.36503_96257476,1
HIP85365_57502.32461_112554573_OFF,2
HIP86032_57502.35747_106187465,1
HIP85582_57502.34127_105908080_OFF,1
HIP85365_57502.30947_106201725,1
HIP85365_57502.30947_106240866,1
HIP85365_57502.31704_111966312_OFF,4
HIP85365_57502.30947_112853700_OFF,0
HIP85582_57502.34912_121430218_OFF,0
HIP86032_57502.35747_105991382,1
HIP85582_57502.34912_112974727_OFF,4
HIP85365_57502.30947_112297843_OFF,0
HIP86032_57502.36503_174717566,3
HIP85582_57502.34912_174995910_OFF,1
HIP86032_57502.36503_174741900_OFF,1
HIP86032_57502.36503_174843469_OFF,3
HIP85365_57502.30947_106203130_OFF,1
HIP86032_57502.36503_174665018_OFF,3
HIP86032_57502.35747_106194871_OFF,1
HIP86032_57502.36503_65439262,0
HIP86032_57502.35747_105949767,1
HIP85365_57502.30947_105988364,1
HIP85582_57502.34912_174939129,3
HIP86032_57502.35747_106047807_OFF,1
HIP85365_57502.31704_112036389_OFF,0
HIP86032_57502.36503_122988869,0
HIP85365_57502.32461_116141503_OFF,0
HIP86032_57502.35747_106208273_OFF,1
HIP85582_57502.34127_112770671,0
HIP85365_57502.30947_112538137,2
HIP85582_57502.34912_114350130,0
HIP85582_57502.34912_112951874_OFF,2
HIP86032_57502.36503_96149912_OFF,1
HIP85582_57502.34912_114369388_OFF,0
HIP86032_57502.36503_113660407,0
HIP86032_57502.36503_113645038_OFF,2
HIP85365_57502.32461_112206743,0
HIP85582_57502.34912_113594458,4
HIP85582_57502.34912_112248085,0
HIP85365_57502.32461_116041799,0
HIP86032_57502.35747_97375259,1
HIP85365_57502.30947_106260654_OFF,1
HIP86032_57502.35747_105997376,1
HIP86032_57502.35747_112599716,2
HIP85365_57502.32461_112024971,0
HIP86032_57502.36503_96237021_OFF,1
HIP85365_57502.31704_112294737,0
HIP86032_57502.35747_97428167,1
HIP86032_57502.35747_97417227_OFF,1
HIP85582_57502.34912_114324196_OFF,2
HIP85582_57502.34912_174981450_OFF,1
HIP86032_57502.36503_174631867,3
HIP86032_57502.36503_96249704,1
HIP86032_57502.35747_106010073,1
HIP86032_57502.35747_112856918,0
HIP85582_57502.34127_112847985_OFF,0
HIP85582_57502.34912_122981124,0
HIP85365_57502.30947_112832218,0
HIP85582_57502.34912_114349616_OFF,0
HIP86032_57502.36503_174745427,3
HIP85365_57502.30947_106195027_OFF,1
HIP85365_57502.30947_112928262_OFF,2
HIP85365_57502.31704_112271675_OFF,0
HIP86032_57502.36503_96169661,1
HIP85365_57502.31704_90425452_OFF,6
HIP86032_57502.36503_174825836,3
HIP85582_57502.34127_105904994,1
HIP86032_57502.36503_114332922_OFF,2
HIP85365_57502.32461_112318406_OFF,0
HIP85365_57502.31704_106347887_OFF,1
HIP86032_57502.36503_174672781_OFF,3
HIP85582_57502.34912_96238305_OFF,1
HIP86032_57502.35747_97397132,1
HIP85582_57502.34912_113606783_OFF,2
HIP85365_57502.32461_112080426,0
HIP85582_57502.34912_113003228,2
HIP85365_57502.30947_105937937,1
HIP86032_57502.35747_96210673,1
HIP86032_57502.36503_113643754_OFF,2
HIP85582_57502.34912_96230558_OFF,1
HIP86032_57502.35747_106198044,1
HIP86032_57502.36503_96274052,1
HIP85365_57502.30947_105971091,1
HIP86032_57502.36503_114376892_OFF,2
HIP86032_57502.35747_106084133,1
HIP86032_57502.36503_96223271,1
HIP85365_57502.32461_116278930,0
HIP85365_57502.31704_112320658_OFF,0
HIP85365_57502.30947_112940903_OFF,2
HIP86032_57502.35747_105931779_OFF,1
HIP86032_57502.35747_112534207_OFF,2
HIP86032_57502.35747_105960339_OFF,1
HIP85365_57502.32461_116032775_OFF,0
HIP85582_57502.34127_112816758_OFF,0
HIP86032_57502.35747_112564578_OFF,2
HIP86032_57502.36503_96234200,1
HIP86032_57502.36503_96202107,1
HIP86032_57502.36503_175627700,3
HIP86032_57502.35747_106060504,1
HIP85365_57502.31704_111989279_OFF,0
HIP85582_57502.34127_105927572_OFF,1
HIP85365_57502.31704_88408423_OFF,6
HIP86032_57502.36503_96173188_OFF,1
HIP85365_57502.32461_112264028_OFF,0
HIP85365_57502.30947_112301127,0
HIP86032_57502.36503_96221857,1
HIP85582_57502.34912_96249964,1
HIP85582_57502.34912_113643501,2
HIP85365_57502.30947_112545333,2
HIP85582_57502.34912_96267245,1
HIP85365_57502.31704_112294737_OFF,0
HIP85582_57502.34912_96267245_OFF,1
HIP85365_57502.30947_112249818_OFF,0
HIP85582_57502.34127_105852709,1
HIP86032_57502.36503_65423618,0
HIP86032_57502.36503_96207759,1
HIP86032_57502.35747_112537884_OFF,2
HIP86032_57502.35747_105936011_OFF,1
HIP85582_57502.34912_122985113_OFF,0
HIP85582_57502.34912_122285954_OFF,2
HIP85365_57502.31704_106351061_OFF,1
HIP85365_57502.30947_112825165,0
HIP85582_57502.34912_96254196_OFF,1
HIP85365_57502.30947_106128378,1
HIP85365_57502.30947_112331816,0
HIP86032_57502.35747_106210008,1
HIP86032_57502.35747_106034406,1
HIP86032_57502.35747_112823807_OFF,0
HIP86032_57502.35747_97386897_OFF,1
HIP86032_57502.35747_112942773_OFF,2
HIP86032_57502.35747_97405596,1
HIP85582_57502.34912_111596584_OFF,4
HIP86032_57502.35747_106085186_OFF,1
HIP86032_57502.36503_123086001,0
HIP86032_57502.36503_174805735_OFF,3
HIP86032_57502.35747_112982602_OFF,2
HIP85582_57502.34127_105839397,1
HIP85582_57502.34912_112971389_OFF,2
HIP86032_57502.35747_112834467,0
HIP85365_57502.30947_105954516_OFF,1
HIP86032_57502.36503_174795153_OFF,3
HIP86032_57502.36503_174567328,3
HIP85365_57502.30947_112859784,0
HIP86032_57502.35747_112535823_OFF,2
HIP86032_57502.35747_123122395,0
HIP85365_57502.30947_106350194_OFF,1
HIP86032_57502.35747_106197693,1
HIP86032_57502.35747_106224848_OFF,1
HIP85582_57502.34127_105900846,1
HIP85365_57502.30947_112543279_OFF,2
HIP85582_57502.34912_112261922_OFF,0
HIP85582_57502.34912_112259768,0
HIP85582_57502.34127_105967131,1
HIP85365_57502.32461_116141009,0
HIP85582_57502.34912_122350192_OFF,0
HIP85582_57502.34912_112284696,0
HIP85582_57502.34127_105815146_OFF,3
HIP85582_57502.34912_122369843,0
HIP86032_57502.36503_122958181_OFF,0
HIP85582_57502.34127_112773794,0
HIP86032_57502.35747_112329381,0
HIP85365_57502.31704_112246532,0
HIP85582_57502.34127_105934265_OFF,1
HIP85365_57502.30947_112302150_OFF,0
HIP85365_57502.31704_68754462_OFF,0
HIP86032_57502.36503_174651264,3
HIP86032_57502.36503_174628693,3
HIP86032_57502.36503_175313227,3
HIP86032_57502.36503_174824425_OFF,3
HIP86032_57502.35747_112577252,2
HIP85365_57502.32461_116135168,0
HIP85365_57502.30947_106317070,1
HIP85365_57502.32461_112565614,2
HIP86032_57502.36503_174643858_OFF,3
HIP86032_57502.35747_96217399_OFF,1
HIP85582_57502.34912_174907742,1
HIP85582_57502.34912_113618595_OFF,2
HIP86032_57502.35747_105928247,1
HIP86032_57502.36503_113648175,2
HIP85365_57502.30947_106201725_OFF,1
HIP86032_57502.35747_105945871,1
HIP86032_57502.37260_106003106,1
HIP85365_57502.31704_111839545,4
HIP85582_57502.34912_174928197_OFF,1
HIP86032_57502.35747_123117550_OFF,0
HIP86032_57502.35747_123128102_OFF,0
HIP86032_57502.35747_112595466_OFF,2
HIP85365_57502.30947_105990481,1
HIP86032_57502.36503_96219029_OFF,1
HIP85582_57502.34912_112238017_OFF,0
HIP86032_57502.35747_105989259_OFF,1
HIP86032_57502.35747_112968315,2
HIP86032_57502.35747_106230491_OFF,1
HIP85582_57502.34912_122377542,0
HIP86032_57502.35747_106266464,1
HIP86032_57502.35747_106044630,1
HIP86032_57502.35747_112555078,2
HIP85365_57502.32461_112334289_OFF,0
HIP86032_57502.36503_68757117_OFF,0
HIP86032_57502.36503_174706986_OFF,3
HIP85365_57502.31704_112062178,0
HIP85582_57502.34912_113623730,2
HIP85365_57502.30947_112819889,0
HIP85365_57502.32461_116280063_OFF,0
HIP86032_57502.35747_106083428_OFF,1
HIP85365_57502.31704_106351061,1
HIP86032_57502.35747_106269257_OFF,1
HIP85582_57502.34912_113576741,2
HIP85365_57502.30947_112828880_OFF,0
HIP85582_57502.34912_122295134,2
HIP86032_57502.36503_174772935_OFF,3
HIP85582_57502.34912_174915501,3
HIP86032_57502.36503_174840296_OFF,3
HIP85365_57502.30947_112246534_OFF,0
HIP86032_57502.36503_174622345,3
HIP85365_57502.30947_112063743_OFF,0
HIP86032_57502.35747_97398183,1
HIP85582_57502.34912_112960861,2
HIP85365_57502.30947_106300123,1
HIP86032_57502.36503_174594131_OFF,3
HIP86032_57502.36503_174568739_OFF,3
HIP85365_57502.32461_112314745,0
HIP85582_57502.34912_107421166,1
HIP85365_57502.32461_112075311,0
HIP85365_57502.31704_106382443_OFF,1
HIP85582_57502.34912_112970105_OFF,2
HIP86032_57502.35747_96235719,1
HIP86032_57502.35747_112836513_OFF,0
HIP86032_57502.36503_89272225_OFF,5
HIP85365_57502.32461_112059375,0
HIP85365_57502.30947_106293425,1
HIP85582_57502.34912_121442707_OFF,0
HIP85582_57502.34912_112979862,2
HIP85582_57502.34912_112295733_OFF,0
HIP85365_57502.30947_106274733_OFF,1
HIP85582_57502.34912_174903158_OFF,1
HIP86032_57502.36503_96162961,1
HIP86032_57502.35747_106236482,1
HIP85365_57502.30947_105920312_OFF,1
HIP85365_57502.30947_112541225_OFF,2
HIP86032_57502.36503_96143916,1
HIP85582_57502.34912_121444122,0
HIP86032_57502.36503_96164371_OFF,1
HIP86032_57502.36503_114319057,2
HIP85365_57502.32461_116293085,0
HIP85365_57502.30947_105997550_OFF,1
HIP86032_57502.36503_174845233_OFF,3
HIP85582_57502.34912_174981098_OFF,1
HIP86032_57502.36503_114360396,2
HIP85582_57502.34912_114707787,0
HIP85582_57502.34127_105837986_OFF,1
HIP85365_57502.31704_112252939,0
HIP86032_57502.36503_96215861_OFF,1
HIP86032_57502.35747_112531198,2
HIP86032_57502.35747_96228680,1
HIP86032_57502.35747_105990316_OFF,1
HIP85582_57502.34912_122293102,2
HIP86032_57502.35747_112530428_OFF,2
HIP85365_57502.32461_116352719,5
HIP86032_57502.36503_174638920,3
HIP85582_57502.34912_121472252_OFF,0
HIP86032_57502.36503_105941062_OFF,1
HIP86032_57502.36503_114329584_OFF,2
HIP85365_57502.30947_106225370_OFF,1
HIP85365_57502.30947_106015520,1
HIP86032_57502.36503_96215861,1
HIP85365_57502.30947_107440190,1
HIP85365_57502.32461_112344518_OFF,0
HIP85365_57502.31704_106333422_OFF,1
HIP86032_57502.36503_123023224_OFF,0
HIP85365_57502.31704_89599515,6
HIP86032_57502.36503_174639273,3
HIP85365_57502.32461_112300316_OFF,0
HIP85365_57502.30947_111595567,2
HIP85582_57502.34912_113646958,2
HIP85365_57502.30947_105980986_OFF,1
HIP85365_57502.30947_105905866_OFF,1
HIP85365_57502.30947_106001413,1
HIP85582_57502.34127_105858618,1
HIP86032_57502.36503_174702401,3
HIP85365_57502.32461_112236462_OFF,0
HIP86032_57502.36503_123064245_OFF,0
HIP85365_57502.32461_112022818_OFF,0
HIP86032_57502.35747_97417587,1
HIP85582_57502.34912_174942304_OFF,1
HIP85365_57502.30947_106172817_OFF,1
HIP86032_57502.36503_105954816,1
HIP85365_57502.32461_112053183,0
HIP85582_57502.34912_112251100,0
HIP85365_57502.31704_111967017_OFF,4
HIP85365_57502.30947_112817897_OFF,0
HIP85365_57502.30947_112837979,0
HIP85582_57502.34127_112756942,0
HIP86032_57502.35747_106071084,1
HIP85582_57502.34912_112976603,2
HIP85582_57502.34912_96246437_OFF,1
HIP85582_57502.34127_112724901,4
HIP85365_57502.30947_112284814_OFF,0
HIP85365_57502.32461_112243569,0
HIP85365_57502.30947_106329045,1
HIP85365_57502.31704_112007531_OFF,0
HIP85582_57502.34912_107444442,1
HIP85365_57502.32461_116291388_OFF,0
HIP85365_57502.31704_112019214_OFF,0
HIP85365_57502.30947_107450770,1
HIP85365_57502.30947_106295216_OFF,1
HIP85365_57502.32461_112319429_OFF,0
HIP86032_57502.36503_122922001_OFF,0
HIP86032_57502.36503_96192947_OFF,1
HIP86032_57502.36503_174807144_OFF,3
HIP86032_57502.35747_106080606_OFF,1
HIP85582_57502.34912_112970556_OFF,2
HIP85365_57502.31704_106300976,1
HIP86032_57502.35747_112928763_OFF,2
HIP85582_57502.34912_113638623,2
HIP85582_57502.34912_115618893,2
HIP86032_57502.36503_174647384,3
HIP86032_57502.36503_174646679,3
HIP85365_57502.30947_112312272_OFF,0
HIP86032_57502.36503_96225393_OFF,1
HIP85365_57502.32461_112341503_OFF,0
HIP86032_57502.37260_105987152,1
HIP85365_57502.32461_112294232_OFF,0
HIP86032_57502.35747_112571264_OFF,2
HIP86032_57502.36503_174667839_OFF,3
HIP85582_57502.34912_122280288,2
HIP85582_57502.34127_105806156,3
HIP85582_57502.34127_112810728_OFF,0
HIP86032_57502.36503_122932774,0
HIP86032_57502.35747_112834467_OFF,0
HIP85582_57502.34912_112976333,2
HIP85582_57502.34912_106645743,1
HIP86032_57502.35747_106048513_OFF,1
HIP85365_57502.30947_106344943_OFF,1
HIP86032_57502.35747_106244598,1
HIP86032_57502.36503_113644267,2
HIP85365_57502.32461_112045861_OFF,0
HIP85582_57502.34127_112750912,0
HIP86032_57502.35747_105969867,1
HIP85582_57502.34912_107438444,1
HIP85365_57502.31704_112026375,0
HIP85582_57502.34912_111597354,4
HIP85365_57502.30947_106323038,1
HIP86032_57502.35747_112960602,2
HIP86032_57502.36503_174769056,3
HIP86032_57502.36503_123090518,0
HIP85365_57502.32461_116020709_OFF,0
HIP85365_57502.30947_106353054,1
HIP86032_57502.36503_96272994,1
HIP86032_57502.36503_113639902_OFF,2
HIP86032_57502.36503_114350382_OFF,2
HIP85582_57502.34912_174910916_OFF,1
HIP85582_57502.34912_112309193_OFF,0
HIP85582_57502.34127_112819073,0
HIP85582_57502.34912_96234799_OFF,1
HIP85365_57502.32461_112230378,0
HIP86032_57502.36503_123002442,0
HIP86032_57502.36503_174706280_OFF,3
HIP85365_57502.32461_112302631_OFF,0
HIP85365_57502.31704_112024975_OFF,0
HIP86032_57502.35747_105924020,1
HIP85582_57502.34127_105926152,1
HIP86032_57502.35747_106273870_OFF,1
HIP85365_57502.30947_106128023_OFF,1
HIP85582_57502.34127_112767710_OFF,0
HIP85365_57502.31704_111961374_OFF,4
HIP85365_57502.31704_88189449,6
HIP85365_57502.32461_116343307_OFF,0
HIP86032_57502.36503_174802912,3
HIP85365_57502.32461_112288471,0
HIP85582_57502.34127_105919630_OFF,1
HIP85365_57502.30947_105953097_OFF,1
HIP86032_57502.36503_88489345,6
HIP85365_57502.32461_112062820_OFF,0
HIP86032_57502.36503_174742253,3
HIP86032_57502.35747_106048160_OFF,1
HIP85365_57502.31704_88248602_OFF,5
HIP85365_57502.30947_112314210,0
HIP86032_57502.35747_112552760,2
HIP86032_57502.36503_88183065,6
HIP85582_57502.34127_112764695_OFF,0
HIP86032_57502.36503_105931187_OFF,1
HIP86032_57502.35747_97373503,1
HIP85582_57502.34912_96242559_OFF,1
HIP85582_57502.34912_174993088_OFF,1
HIP85365_57502.32461_112517598_OFF,4
HIP85582_57502.34127_112812343,0
HIP86032_57502.36503_123053477_OFF,0
HIP86032_57502.36503_174801854,3
HIP85365_57502.30947_105933375_OFF,1
HIP86032_57502.35747_123078677_OFF,0
HIP86032_57502.36503_96220097_OFF,1
HIP86032_57502.36503_96226089,1
HIP86032_57502.35747_112344402,0
HIP86032_57502.36503_174666076,3
HIP86032_57502.36503_174658317_OFF,3
HIP86032_57502.35747_106266816,1
HIP85582_57502.34127_112802060_OFF,0
HIP85582_57502.34912_112281358_OFF,0
HIP86032_57502.35747_112990147_OFF,2
HIP85582_57502.34127_105946607_OFF,1
HIP85365_57502.30947_106239455,1
HIP86032_57502.35747_106274927_OFF,1
HIP86032_57502.35747_106263642_OFF,1
HIP86032_57502.36503_96230663_OFF,1
HIP85365_57502.30947_106338214_OFF,1
HIP86032_57502.36503_105917433,1
HIP85365_57502.30947_112806429_OFF,0
HIP85582_57502.34127_112819881_OFF,0
HIP85365_57502.30947_112779025,0
HIP85365_57502.30947_105930906_OFF,1
HIP86032_57502.36503_105947410_OFF,1
HIP86032_57502.35747_112956237,2
HIP85365_57502.32461_112276088_OFF,0
HIP85365_57502.32461_112555600,2
HIP85582_57502.34127_112852131_OFF,0
HIP85582_57502.34127_112753981,0
HIP85365_57502.30947_105986237,1
HIP85365_57502.30947_112304304_OFF,0
HIP86032_57502.36503_114317002,2
HIP86032_57502.35747_112345856_OFF,0
HIP85365_57502.31704_106357051,1
HIP86032_57502.36503_174802912_OFF,3
HIP85582_57502.34912_174932076_OFF,1
HIP85365_57502.32461_112317329_OFF,0
HIP85365_57502.32461_112320656_OFF,0
HIP85582_57502.34127_105872368_OFF,1
HIP86032_57502.36503_122999535,0
HIP85365_57502.31704_106334835,1
HIP85365_57502.31704_82140672,5
HIP86032_57502.36503_174613881,3
HIP85365_57502.30947_112805083,0
HIP85582_57502.34127_112787954_OFF,0
HIP85582_57502.34912_112278989_OFF,0
HIP86032_57502.35747_123107212_OFF,0
HIP86032_57502.35747_105978331_OFF,1
HIP85365_57502.31704_112233341_OFF,0
HIP85365_57502.31704_68774143,0
HIP85365_57502.31704_112278997,0
HIP85365_57502.30947_112329393,0
HIP86032_57502.35747_106267510_OFF,1
HIP85582_57502.34127_105855884,1
HIP85365_57502.30947_106243340,1
HIP86032_57502.35747_106012183_OFF,1
HIP86032_57502.36503_174791979_OFF,3
HIP85582_57502.34127_105951979_OFF,1
HIP85365_57502.30947_106328692,1
HIP86032_57502.36503_122979716,0
HIP85582_57502.34127_112788546_OFF,0
HIP85365_57502.32461_116318103_OFF,0
HIP85365_57502.30947_112849124,0
HIP86032_57502.35747_106061557_OFF,1
HIP85365_57502.30947_106149524,1
HIP85582_57502.34912_122377273_OFF,0
HIP86032_57502.36503_123071787_OFF,0
HIP86032_57502.36503_114322138_OFF,2
HIP86032_57502.36503_123050031_OFF,0
HIP86032_57502.36503_123030218_OFF,0
HIP86032_57502.35747_112543780_OFF,2
HIP86032_57502.37260_106074343_OFF,1
HIP86032_57502.36503_122962816_OFF,0
HIP85365_57502.32461_116143628,0
HIP85582_57502.34127_112803944,0
HIP86032_57502.35747_123081374_OFF,0
HIP85365_57502.30947_105966151_OFF,1
HIP86032_57502.36503_123032049_OFF,0
HIP86032_57502.35747_106211442_OFF,1
HIP85582_57502.34912_96237267,1
HIP85365_57502.32461_116185203_OFF,0
HIP86032_57502.36503_96206339,1
HIP86032_57502.35747_123087722,0
HIP86032_57502.35747_105935658_OFF,1
HIP86032_57502.35747_112837159_OFF,0
HIP86032_57502.37260_106008743,1
HIP86032_57502.35747_106076699_OFF,1
HIP85582_57502.34127_105963887,1
HIP85365_57502.30947_106356906_OFF,1
HIP86032_57502.36503_174629398,3
HIP85582_57502.34127_105969244_OFF,1
HIP86032_57502.35747_106037221_OFF,1
HIP86032_57502.35747_123136932,0
HIP85365_57502.30947_112819081,0
HIP86032_57502.35747_105985380_OFF,1
HIP86032_57502.35747_105904623_OFF,1
HIP86032_57502.36503_123049385,0
HIP86032_57502.35747_106040402_OFF,1
HIP86032_57502.35747_112595466,2
HIP86032_57502.35747_96220554_OFF,1
HIP85582_57502.34912_112255192,0
HIP85365_57502.32461_112558158,2
HIP85365_57502.30947_106432405,1
HIP86032_57502.35747_106012893,1
HIP86032_57502.36503_123056815_OFF,0
HIP86032_57502.36503_174844528_OFF,3
HIP86032_57502.36503_174716508_OFF,3
HIP86032_57502.36503_105950597,1
HIP85365_57502.31704_106311556_OFF,1
